census_hour_id,site_id,unit_id,service_line,ts_hour,census,physical_beds,staffed_beds,effective_beds,occupancy_pct,respiratory_multiplier,ed_boarders,predicted_discharges,discharge_confidence,staffing_gap_pct,synthetic_demo
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010513,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-05T13:00:00,35,42,41,38,0.9211,1.45,3,4,0.773,0.0462,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010514,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-05T14:00:00,38,42,41,37,1.027,1.45,5,3,0.702,0.0606,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010515,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-05T15:00:00,37,42,40,37,1.0,1.45,1,3,0.747,0.0582,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010516,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-05T16:00:00,41,42,42,39,1.0513,1.45,5,0,0.588,0.0562,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010517,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-05T17:00:00,34,42,40,36,0.9444,1.45,4,1,0.742,0.074,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010518,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-05T18:00:00,35,42,40,36,0.9722,1.45,2,0,0.693,0.0689,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010519,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-05T19:00:00,34,42,40,36,0.9444,1.45,2,1,0.759,0.064,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010520,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-05T20:00:00,34,42,41,38,0.8947,1.45,2,1,0.72,0.038,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010521,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-05T21:00:00,37,42,40,37,1.0,1.45,2,0,0.711,0.0356,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010522,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-05T22:00:00,34,42,40,37,0.9189,1.45,2,1,0.846,0.0486,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010523,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-05T23:00:00,31,42,40,37,0.8378,1.45,4,0,0.665,0.0386,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010600,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-06T00:00:00,33,42,42,40,0.825,1.45,0,1,0.924,0.0307,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010601,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-06T01:00:00,37,42,42,38,0.9737,1.45,2,1,0.793,0.0594,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010602,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-06T02:00:00,36,42,42,39,0.9231,1.45,0,0,0.766,0.0523,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010603,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-06T03:00:00,31,42,42,38,0.8158,1.45,0,0,0.782,0.064,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010604,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-06T04:00:00,39,42,42,39,1.0,1.45,3,0,0.726,0.046,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010605,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-06T05:00:00,35,42,40,38,0.9211,1.45,0,1,0.67,0.0204,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010606,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-06T06:00:00,33,42,40,38,0.8684,1.45,0,0,0.728,0.0234,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010607,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-06T07:00:00,31,42,40,35,0.8857,1.45,0,3,0.731,0.1097,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010608,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-06T08:00:00,35,42,40,38,0.9211,1.45,3,0,0.767,0.0121,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010609,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-06T09:00:00,34,42,41,39,0.8718,1.45,0,3,0.767,0.0323,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010610,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-06T10:00:00,39,42,42,40,0.975,1.45,1,3,0.703,0.0331,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010611,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-06T11:00:00,37,42,42,37,1.0,1.45,1,1,0.661,0.0816,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010612,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-06T12:00:00,37,42,40,37,1.0,1.45,3,0,0.852,0.0511,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010613,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-06T13:00:00,43,42,42,39,1.1026,1.45,4,1,0.773,0.0439,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010614,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-06T14:00:00,37,42,41,38,0.9737,1.45,1,2,0.82,0.044,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010615,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-06T15:00:00,36,42,42,40,0.9,1.45,1,1,0.654,0.0276,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010616,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-06T16:00:00,37,42,42,39,0.9487,1.45,0,0,0.708,0.0518,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010617,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-06T17:00:00,39,42,42,39,1.0,1.45,2,0,0.692,0.0528,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010618,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-06T18:00:00,40,42,41,37,1.0811,1.45,4,2,0.664,0.0795,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010619,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-06T19:00:00,40,42,41,39,1.0256,1.45,3,1,0.68,0.0298,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010620,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-06T20:00:00,34,42,40,36,0.9444,1.45,2,0,0.671,0.0708,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010621,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-06T21:00:00,36,42,41,38,0.9474,1.45,1,0,0.766,0.0524,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010622,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-06T22:00:00,39,42,41,38,1.0263,1.45,5,0,0.71,0.0467,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010623,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-06T23:00:00,31,42,41,39,0.7949,1.45,2,0,0.868,0.0252,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010700,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-07T00:00:00,36,42,42,39,0.9231,1.45,2,3,0.725,0.0526,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010701,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-07T01:00:00,34,42,42,38,0.8947,1.45,2,0,0.782,0.0598,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010702,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-07T02:00:00,35,42,42,39,0.8974,1.45,2,1,0.638,0.0495,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010703,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-07T03:00:00,33,42,42,39,0.8462,1.45,1,1,0.477,0.0399,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010704,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-07T04:00:00,30,42,40,38,0.7895,1.45,0,1,0.846,0.0294,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010705,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-07T05:00:00,31,42,40,37,0.8378,1.45,2,1,0.734,0.0376,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010706,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-07T06:00:00,34,42,42,38,0.8947,1.45,4,0,0.713,0.0638,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010707,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-07T07:00:00,33,42,41,38,0.8684,1.45,2,3,0.744,0.0485,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010708,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-07T08:00:00,33,42,41,36,0.9167,1.45,2,1,0.873,0.0924,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010709,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-07T09:00:00,32,42,41,37,0.8649,1.45,0,1,0.782,0.0631,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010710,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-07T10:00:00,43,42,42,40,1.075,1.45,4,3,0.602,0.0142,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010711,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-07T11:00:00,43,42,42,38,1.1316,1.45,4,0,0.698,0.0625,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010712,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-07T12:00:00,37,42,40,36,1.0278,1.45,4,3,0.92,0.0616,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010713,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-07T13:00:00,35,42,42,37,0.9459,1.45,3,1,0.673,0.1004,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010714,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-07T14:00:00,36,42,41,37,0.973,1.45,1,2,0.679,0.0806,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010715,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-07T15:00:00,38,42,42,34,1.1176,1.45,7,4,0.722,0.1673,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010716,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-07T16:00:00,38,42,42,38,1.0,1.45,6,0,0.785,0.0755,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010717,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-07T17:00:00,38,42,42,39,0.9744,1.45,1,1,0.727,0.0409,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010718,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-07T18:00:00,34,42,40,38,0.8947,1.45,0,0,0.735,0.0125,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010719,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-07T19:00:00,34,42,40,35,0.9714,1.45,4,0,0.719,0.0882,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010720,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-07T20:00:00,37,42,41,38,0.9737,1.45,2,1,0.713,0.0431,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010721,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-07T21:00:00,35,42,40,38,0.9211,1.45,2,1,0.843,0.0314,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010722,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-07T22:00:00,31,42,40,37,0.8378,1.45,2,0,0.676,0.0364,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010723,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-07T23:00:00,32,42,40,37,0.8649,1.45,0,2,0.634,0.0503,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010800,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-08T00:00:00,32,42,42,37,0.8649,1.45,3,0,0.692,0.0906,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010801,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-08T01:00:00,34,42,42,39,0.8718,1.45,0,3,0.687,0.0425,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010802,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-08T02:00:00,29,42,40,33,0.8788,1.45,1,0,0.777,0.1567,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010803,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-08T03:00:00,35,42,41,37,0.9459,1.45,1,0,0.597,0.0779,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010804,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-08T04:00:00,31,42,40,37,0.8378,1.45,0,0,0.762,0.0385,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010805,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-08T05:00:00,33,42,41,37,0.8919,1.45,0,0,0.95,0.0652,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010806,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-08T06:00:00,33,42,40,37,0.8919,1.45,3,0,0.879,0.0516,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010807,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-08T07:00:00,30,42,40,36,0.8333,1.45,2,0,0.673,0.0734,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010808,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-08T08:00:00,37,42,42,39,0.9487,1.45,4,0,0.774,0.0355,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010809,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-08T09:00:00,32,42,40,37,0.8649,1.45,0,2,0.757,0.0448,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010810,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-08T10:00:00,40,42,42,38,1.0526,1.45,8,0,0.666,0.08,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010811,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-08T11:00:00,41,42,41,38,1.0789,1.45,4,2,0.679,0.0361,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010812,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-08T12:00:00,33,42,40,37,0.8919,1.45,0,2,0.867,0.0363,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010813,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-08T13:00:00,35,42,40,37,0.9459,1.45,2,4,0.729,0.0529,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010814,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-08T14:00:00,34,42,41,35,0.9714,1.45,2,1,0.807,0.113,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010815,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-08T15:00:00,35,42,41,36,0.9722,1.45,2,3,0.736,0.0928,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010816,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-08T16:00:00,42,42,42,39,1.0769,1.45,4,1,0.637,0.0396,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010817,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-08T17:00:00,38,42,41,38,1.0,1.45,4,1,0.705,0.042,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010818,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-08T18:00:00,32,42,40,34,0.9412,1.45,3,0,0.695,0.1165,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010819,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-08T19:00:00,40,42,42,39,1.0256,1.45,4,2,0.659,0.0443,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010820,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-08T20:00:00,38,42,42,38,1.0,1.45,3,0,0.713,0.0713,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010821,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-08T21:00:00,39,42,40,38,1.0263,1.45,1,1,0.774,0.024,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010822,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-08T22:00:00,35,42,41,37,0.9459,1.45,3,3,0.918,0.0619,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010823,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-08T23:00:00,33,42,42,38,0.8684,1.45,1,0,0.69,0.0715,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010900,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-09T00:00:00,35,42,41,39,0.8974,1.45,2,0,0.831,0.0183,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010901,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-09T01:00:00,32,42,41,37,0.8649,1.45,0,0,0.823,0.0632,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010902,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-09T02:00:00,28,42,40,35,0.8,1.45,0,0,0.712,0.096,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010903,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-09T03:00:00,32,42,40,37,0.8649,1.45,2,1,0.737,0.0415,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010904,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-09T04:00:00,34,42,41,39,0.8718,1.45,1,0,0.829,0.0097,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010905,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-09T05:00:00,33,42,40,37,0.8919,1.45,1,1,0.746,0.0534,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010906,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-09T06:00:00,32,42,41,38,0.8421,1.45,4,0,0.807,0.0393,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010907,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-09T07:00:00,33,42,41,38,0.8684,1.45,1,3,0.637,0.047,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010908,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-09T08:00:00,31,42,40,37,0.8378,1.45,0,2,0.718,0.059,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010909,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-09T09:00:00,27,42,40,33,0.8182,1.45,0,1,0.924,0.1462,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010910,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-09T10:00:00,37,42,42,36,1.0278,1.45,2,2,0.792,0.1123,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010911,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-09T11:00:00,32,42,40,33,0.9697,1.45,1,2,0.861,0.1453,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010912,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-09T12:00:00,36,42,40,37,0.973,1.45,2,0,0.609,0.0383,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010913,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-09T13:00:00,39,42,42,40,0.975,1.45,3,1,0.82,0.0111,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010914,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-09T14:00:00,40,42,41,39,1.0256,1.45,4,3,0.614,0.0331,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010915,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-09T15:00:00,36,42,42,39,0.9231,1.45,2,1,0.819,0.043,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010916,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-09T16:00:00,35,42,42,38,0.9211,1.45,0,0,0.749,0.078,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010917,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-09T17:00:00,41,42,42,40,1.025,1.45,2,1,0.705,0.0151,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010918,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-09T18:00:00,34,42,42,38,0.8947,1.45,1,4,0.767,0.0663,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010919,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-09T19:00:00,39,42,40,37,1.0541,1.45,3,1,0.683,0.0387,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010920,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-09T20:00:00,37,42,41,39,0.9487,1.45,2,0,0.821,0.0161,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010921,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-09T21:00:00,36,42,40,36,1.0,1.45,2,3,0.647,0.075,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010922,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-09T22:00:00,39,42,42,38,1.0263,1.45,4,1,0.725,0.0799,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026010923,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-09T23:00:00,35,42,42,37,0.9459,1.45,4,0,0.762,0.087,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026011000,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-10T00:00:00,31,42,42,39,0.7949,1.45,0,0,0.726,0.0374,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026011001,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-10T01:00:00,25,42,40,35,0.7143,1.45,0,0,0.813,0.0932,True
CENSUS_SITE_STOLLERY_INSPIRED_GEN_2026011002,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_GEN,general_pediatrics,2026-01-10T02:00:00,32,42,42,38,0.8421,1.45,0,0,0.686,0.0775,True
