safety_signal_id,site_id,unit_id,event_date,deterioration_watch_count_synth,sepsis_screen_signal_count_synth,medication_process_signal_count_synth,synthetic_demo
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260211,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-02-11,0,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260212,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-02-12,1,0,2,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260213,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-02-13,0,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260214,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-02-14,1,0,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260215,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-02-15,2,1,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260216,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-02-16,0,1,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260217,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-02-17,1,2,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260218,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-02-18,0,2,2,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260219,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-02-19,4,1,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260220,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-02-20,3,0,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260221,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-02-21,0,1,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260222,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-02-22,2,1,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260223,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-02-23,4,0,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260224,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-02-24,0,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260225,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-02-25,2,0,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260226,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-02-26,2,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260227,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-02-27,3,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260228,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-02-28,0,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260301,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-01,0,1,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260302,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-02,3,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260303,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-03,1,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260304,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-04,3,1,2,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260305,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-05,1,1,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260306,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-06,1,1,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260307,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-07,1,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260308,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-08,1,1,2,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260309,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-09,2,1,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260310,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-10,4,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260311,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-11,2,1,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260312,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-12,1,1,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260313,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-13,0,2,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260314,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-14,0,1,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260315,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-15,0,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260316,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-16,0,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260317,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-17,1,0,2,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260318,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-18,2,2,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260319,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-19,4,1,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260320,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-20,1,0,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260321,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-21,0,0,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260322,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-22,1,3,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260323,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-23,1,1,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260324,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-24,1,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260325,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-25,3,1,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260326,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-26,1,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260327,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-27,2,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260328,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-28,1,1,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260329,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-29,0,1,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260330,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-30,1,1,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260331,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-03-31,1,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260401,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-01,2,1,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260402,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-02,4,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260403,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-03,0,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260404,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-04,2,2,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260405,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-05,1,0,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260406,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-06,1,0,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260407,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-07,0,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260408,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-08,0,1,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260409,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-09,1,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260410,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-10,1,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260411,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-11,0,1,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260412,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-12,0,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260413,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-13,2,0,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260414,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-14,0,0,2,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260415,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-15,2,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260416,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-16,1,1,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260417,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-17,1,0,2,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260418,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-18,2,1,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260419,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-19,0,1,2,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260420,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-20,2,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260421,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-21,2,2,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260422,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-22,0,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260423,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-23,0,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260424,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-24,0,0,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260425,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-25,1,0,1,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260426,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-26,0,1,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260427,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-27,2,2,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260428,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-28,0,0,2,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260429,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-29,0,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_RESP_20260430,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_RESP,2026-04-30,1,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260101,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-01,1,1,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260102,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-02,2,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260103,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-03,1,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260104,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-04,2,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260105,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-05,3,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260106,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-06,2,0,1,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260107,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-07,3,0,2,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260108,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-08,1,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260109,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-09,1,0,1,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260110,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-10,3,0,1,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260111,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-11,1,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260112,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-12,3,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260113,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-13,2,0,1,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260114,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-14,2,0,1,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260115,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-15,0,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260116,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-16,1,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260117,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-17,2,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260118,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-18,0,1,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260119,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-19,0,1,1,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260120,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-20,1,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260121,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-21,2,0,3,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260122,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-22,1,1,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260123,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-23,1,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260124,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-24,3,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260125,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-25,1,1,1,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260126,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-26,0,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260127,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-27,1,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260128,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-28,1,1,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260129,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-29,1,1,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260130,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-30,1,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260131,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-01-31,2,1,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260201,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-01,0,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260202,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-02,2,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260203,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-03,5,1,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260204,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-04,2,1,3,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260205,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-05,1,1,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260206,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-06,2,0,1,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260207,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-07,1,1,1,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260208,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-08,0,0,3,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260209,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-09,2,0,2,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260210,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-10,1,0,1,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260211,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-11,3,1,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260212,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-12,1,0,1,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260213,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-13,0,2,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260214,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-14,0,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260215,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-15,1,0,2,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260216,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-16,2,1,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260217,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-17,0,1,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260218,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-18,1,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260219,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-19,1,0,1,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260220,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-20,0,3,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260221,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-21,1,0,2,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260222,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-22,4,1,4,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260223,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-23,0,1,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260224,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-24,2,2,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260225,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-25,1,1,1,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260226,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-26,2,0,1,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260227,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-27,2,3,1,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260228,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-02-28,1,1,1,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260301,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-03-01,0,0,2,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260302,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-03-02,4,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260303,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-03-03,1,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260304,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-03-04,2,0,4,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260305,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-03-05,3,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260306,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-03-06,1,1,1,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260307,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-03-07,2,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260308,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-03-08,2,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260309,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-03-09,0,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260310,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-03-10,1,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260311,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-03-11,2,1,3,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260312,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-03-12,1,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260313,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-03-13,2,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260314,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-03-14,1,0,1,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260315,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-03-15,2,0,1,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260316,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-03-16,0,2,1,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260317,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-03-17,0,2,1,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260318,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-03-18,0,0,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260319,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-03-19,1,1,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260320,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-03-20,2,0,1,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260321,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-03-21,1,3,0,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260322,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-03-22,2,1,1,True
SAFE_SITE_STOLLERY_INSPIRED_SURG_20260323,SITE_STOLLERY_INSPIRED,SITE_STOLLERY_INSPIRED_SURG,2026-03-23,0,1,0,True
